Recipient Company,Parent Company,Award Date,Award Type,Grant Amount,Face Loan Amount,Awarding Agency,Program Name,Award Details,Data Source for Award,Facility Name,Facility State,Facility City,Facility Street Address,Facility Zip Code,Facility Congressional District,Facility NAICS Code,PPP Lender,Jobs Retained,Notes,Ownership Structure,Stock Ticker Symbol,Parent Headquarters State,Parent Headquarters Country,Parent Sector,Parent Industry,Parent Total Workforce at end of 2019,Parent Latest Workforce Size,Parent Employment-related Penalties Since 2010,Parent Federal Corporate Income Tax Rate,"Parent Total Federal, State, and Local Subsidies Since 2010",Parent Government-contracting-related Penalties Since 2010,Parent Environmental / Healthcare / Safety Penalties Since 2010,Parent Consumer Protection / Financial / Competition-related Penaties Since 2010,Parent Ratio of CEO Pay to that of Median Worker,CEO Pay,Median Worker Pay,Parent TARP Loans Received During Financial Crisis,Employment Issues,Tax/Subsidy Issues,Government Contracting Issues,Environment/Safety Issues,Consumer Protection Issues,CEO Compensation Issues,POGO Link,Just Capital Link,Follow The Money Link,Violation Tracker Link,Subsidy Tracker Link
"Columbia Medical Center Of Denton Subsidiary, L.P.",HCA Healthcare,20200728,grant,"$3,639,051 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Texas,Denton,,,,,,0,,publicly traded,HCA,Tennessee,USA,healthcare services,hospitals,"280,000",0,"$145,029 ",16.90%,"$81,031,870 ","$45,045,842 ","$196,572 ","$8,600,000 ",478 to 1,"$26,788,251 ","$56,012 ",$0 ,no,no,yes,no,yes,yes,,https://justcapital.com/reports/the-covid-19-corporate-response-tracker-how-americas-largest-employers-are-treating-stakeholders-amid-the-coronavirus-crisis/,,hca-healthcare,hca-holdings
Columbia Medical Center Of Las Colinas Inc,HCA Healthcare,20200728,grant,"$1,976,780 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Texas,Irving,,,,,,0,,publicly traded,HCA,Tennessee,USA,healthcare services,hospitals,"280,000",0,"$145,029 ",16.90%,"$81,031,870 ","$45,045,842 ","$196,572 ","$8,600,000 ",478 to 1,"$26,788,251 ","$56,012 ",$0 ,no,no,yes,no,yes,yes,,https://justcapital.com/reports/the-covid-19-corporate-response-tracker-how-americas-largest-employers-are-treating-stakeholders-amid-the-coronavirus-crisis/,,hca-healthcare,hca-holdings
Columbia Medical Center Of Lewisville Subsidiary Lp,HCA Healthcare,20200728,grant,"$2,689,137 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Texas,Lewisville,,,,,,0,,publicly traded,HCA,Tennessee,USA,healthcare services,hospitals,"280,000",0,"$145,029 ",16.90%,"$81,031,870 ","$45,045,842 ","$196,572 ","$8,600,000 ",478 to 1,"$26,788,251 ","$56,012 ",$0 ,no,no,yes,no,yes,yes,,https://justcapital.com/reports/the-covid-19-corporate-response-tracker-how-americas-largest-employers-are-treating-stakeholders-amid-the-coronavirus-crisis/,,hca-healthcare,hca-holdings
Columbia Medical Center Of Mckinney Subsidiary Lp,HCA Healthcare,20200728,grant,"$4,135,758 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Texas,Mckinney,,,,,,0,,publicly traded,HCA,Tennessee,USA,healthcare services,hospitals,"280,000",0,"$145,029 ",16.90%,"$81,031,870 ","$45,045,842 ","$196,572 ","$8,600,000 ",478 to 1,"$26,788,251 ","$56,012 ",$0 ,no,no,yes,no,yes,yes,,https://justcapital.com/reports/the-covid-19-corporate-response-tracker-how-americas-largest-employers-are-treating-stakeholders-amid-the-coronavirus-crisis/,,hca-healthcare,hca-holdings
"Columbia Medical Center Of Plano Subsidiary, L.P.",HCA Healthcare,20200728,grant,"$12,727,964 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Texas,Plano,,,,,,0,,publicly traded,HCA,Tennessee,USA,healthcare services,hospitals,"280,000",0,"$145,029 ",16.90%,"$81,031,870 ","$45,045,842 ","$196,572 ","$8,600,000 ",478 to 1,"$26,788,251 ","$56,012 ",$0 ,no,no,yes,no,yes,yes,,https://justcapital.com/reports/the-covid-19-corporate-response-tracker-how-americas-largest-employers-are-treating-stakeholders-amid-the-coronavirus-crisis/,,hca-healthcare,hca-holdings
"Columbia-Hca John Randolph, Inc",HCA Healthcare,20200728,grant,"$1,779,873 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Virginia,Hopewell,,,,,,0,,publicly traded,HCA,Tennessee,USA,healthcare services,hospitals,"280,000",0,"$145,029 ",16.90%,"$81,031,870 ","$45,045,842 ","$196,572 ","$8,600,000 ",478 to 1,"$26,788,251 ","$56,012 ",$0 ,no,no,yes,no,yes,yes,,https://justcapital.com/reports/the-covid-19-corporate-response-tracker-how-americas-largest-employers-are-treating-stakeholders-amid-the-coronavirus-crisis/,,hca-healthcare,hca-holdings
"Covenant Long-Term Care, Lp",Providence St. Joseph Health,20200728,grant,"$834,185 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Texas,Lubbock,,,,,,0,,non-profit,,Washington,USA,healthcare services,hospitals,0,0,"$354,254,438 ",,$0 ,"$5,600,000 ","$128,986 ","$3,579,500 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,providence-st-joseph-health,
Covenant Medical Center,Providence St. Joseph Health,20200728,grant,"$9,327,956 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Texas,Lubbock,,,,,,0,,non-profit,,Washington,USA,healthcare services,hospitals,0,0,"$354,254,438 ",,$0 ,"$5,600,000 ","$128,986 ","$3,579,500 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,providence-st-joseph-health,
Doctors Hospital Of Augusta LLC,HCA Healthcare,20200728,grant,"$10,439,742 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Georgia,Augusta,,,,,,0,,publicly traded,HCA,Tennessee,USA,healthcare services,hospitals,"280,000",0,"$145,029 ",16.90%,"$81,031,870 ","$45,045,842 ","$196,572 ","$8,600,000 ",478 to 1,"$26,788,251 ","$56,012 ",$0 ,no,no,yes,no,yes,yes,,https://justcapital.com/reports/the-covid-19-corporate-response-tracker-how-americas-largest-employers-are-treating-stakeholders-amid-the-coronavirus-crisis/,,hca-healthcare,hca-holdings
"Englewood Community Hospital, Inc.",HCA Healthcare,20200728,grant,"$1,462,171 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Florida,Englewood,,,,,,0,,publicly traded,HCA,Tennessee,USA,healthcare services,hospitals,"280,000",0,"$145,029 ",16.90%,"$81,031,870 ","$45,045,842 ","$196,572 ","$8,600,000 ",478 to 1,"$26,788,251 ","$56,012 ",$0 ,no,no,yes,no,yes,yes,,https://justcapital.com/reports/the-covid-19-corporate-response-tracker-how-americas-largest-employers-are-treating-stakeholders-amid-the-coronavirus-crisis/,,hca-healthcare,hca-holdings
Facey Medical Foundation,Providence St. Joseph Health,20200728,grant,"$509,886 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,California,Mission Hills,,,,,,0,,non-profit,,Washington,USA,healthcare services,hospitals,0,0,"$354,254,438 ",,$0 ,"$5,600,000 ","$128,986 ","$3,579,500 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,providence-st-joseph-health,
"Florida Cancer Specialists & Research Institute, LLC",Florida Cancer Specialists,20200728,grant,"$67,343,375 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Florida,Tampa,,,,,,0,,privately held,,Florida,USA,healthcare services,healthcare services,0,0,$0 ,,$0 ,"$20,000,000 ","$5,100 ","$100,000,000 ",,$0 ,$0 ,$0 ,no,no,yes,no,yes,no,,,,florida-cancer-specialists,
"Fresenius Medical Care 5856, LLC",Fresenius,20200728,grant,"$546,718 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Oklahoma,Oklahoma City,,,,,,0,,publicly traded,,,Germany,healthcare services,dialysis services,"120,659",0,"$980,000 ",,"$11,204,456 ","$87,842,592 ","$5,152,367 ","$235,215,273 ",,"$5,798,000 ",$0 ,$0 ,no,no,yes,yes,yes,yes,,,,fresenius,fresenius
"Fresenius Medical Care Balboa Ii, LLC",Fresenius,20200728,grant,"$551,933 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,California,La Mesa,,,,,,0,,publicly traded,,,Germany,healthcare services,dialysis services,"120,659",0,"$980,000 ",,"$11,204,456 ","$87,842,592 ","$5,152,367 ","$235,215,273 ",,"$5,798,000 ",$0 ,$0 ,no,no,yes,yes,yes,yes,,,,fresenius,fresenius
"Fresenius Medical Care Balboa, LLC",Fresenius,20200728,grant,"$891,863 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,California,Chula Vista,,,,,,0,,publicly traded,,,Germany,healthcare services,dialysis services,"120,659",0,"$980,000 ",,"$11,204,456 ","$87,842,592 ","$5,152,367 ","$235,215,273 ",,"$5,798,000 ",$0 ,$0 ,no,no,yes,yes,yes,yes,,,,fresenius,fresenius
"Fresenius Medical Care Capital City, LLC",Fresenius,20200728,grant,"$1,861,302 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Louisiana,Prairieville,,,,,,0,,publicly traded,,,Germany,healthcare services,dialysis services,"120,659",0,"$980,000 ",,"$11,204,456 ","$87,842,592 ","$5,152,367 ","$235,215,273 ",,"$5,798,000 ",$0 ,$0 ,no,no,yes,yes,yes,yes,,,,fresenius,fresenius
"Fresenius Medical Care Chicagoland, LLC",Fresenius,20200728,grant,"$2,529,974 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Illinois,Chicago,,,,,,0,,publicly traded,,,Germany,healthcare services,dialysis services,"120,659",0,"$980,000 ",,"$11,204,456 ","$87,842,592 ","$5,152,367 ","$235,215,273 ",,"$5,798,000 ",$0 ,$0 ,no,no,yes,yes,yes,yes,,,,fresenius,fresenius
"Fresenius Medical Care Cna Kidney Centers, LLC",Fresenius,20200728,grant,"$2,320,682 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,South Carolina,West Columbia,,,,,,0,,publicly traded,,,Germany,healthcare services,dialysis services,"120,659",0,"$980,000 ",,"$11,204,456 ","$87,842,592 ","$5,152,367 ","$235,215,273 ",,"$5,798,000 ",$0 ,$0 ,no,no,yes,yes,yes,yes,,,,fresenius,fresenius
"Fresenius Medical Care Diablo Nephrology Clinics, LLC",Fresenius,20200728,grant,"$1,313,457 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,California,Antioch,,,,,,0,,publicly traded,,,Germany,healthcare services,dialysis services,"120,659",0,"$980,000 ",,"$11,204,456 ","$87,842,592 ","$5,152,367 ","$235,215,273 ",,"$5,798,000 ",$0 ,$0 ,no,no,yes,yes,yes,yes,,,,fresenius,fresenius
"Fresenius Medical Care Dialysis Services - Oregon, LLC",Fresenius,20200728,grant,"$959,091 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Oregon,Florence,,,,,,0,,publicly traded,,,Germany,healthcare services,dialysis services,"120,659",0,"$980,000 ",,"$11,204,456 ","$87,842,592 ","$5,152,367 ","$235,215,273 ",,"$5,798,000 ",$0 ,$0 ,no,no,yes,yes,yes,yes,,,,fresenius,fresenius
"Fresenius Medical Care Dialysis Services Colorado, LLC",Fresenius,20200728,grant,"$804,806 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Colorado,Pueblo West,,,,,,0,,publicly traded,,,Germany,healthcare services,dialysis services,"120,659",0,"$980,000 ",,"$11,204,456 ","$87,842,592 ","$5,152,367 ","$235,215,273 ",,"$5,798,000 ",$0 ,$0 ,no,no,yes,yes,yes,yes,,,,fresenius,fresenius
"Fresenius Medical Care Fort Wayne, LLC",Fresenius,20200728,grant,"$669,477 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Indiana,Marion,,,,,,0,,publicly traded,,,Germany,healthcare services,dialysis services,"120,659",0,"$980,000 ",,"$11,204,456 ","$87,842,592 ","$5,152,367 ","$235,215,273 ",,"$5,798,000 ",$0 ,$0 ,no,no,yes,yes,yes,yes,,,,fresenius,fresenius
Fresenius Medical Care Indiana LLC,Fresenius,20200728,grant,"$1,436,802 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Indiana,Indianapolis,,,,,,0,,publicly traded,,,Germany,healthcare services,dialysis services,"120,659",0,"$980,000 ",,"$11,204,456 ","$87,842,592 ","$5,152,367 ","$235,215,273 ",,"$5,798,000 ",$0 ,$0 ,no,no,yes,yes,yes,yes,,,,fresenius,fresenius
Fresenius Medical Care Lake County LLC,Fresenius,20200728,grant,"$510,656 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Illinois,Gurnee,,,,,,0,,publicly traded,,,Germany,healthcare services,dialysis services,"120,659",0,"$980,000 ",,"$11,204,456 ","$87,842,592 ","$5,152,367 ","$235,215,273 ",,"$5,798,000 ",$0 ,$0 ,no,no,yes,yes,yes,yes,,,,fresenius,fresenius
"Fresenius Medical Care Midwest Dialysis, LLC",Fresenius,20200728,grant,"$1,183,739 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Wisconsin,Milwaukee,,,,,,0,,publicly traded,,,Germany,healthcare services,dialysis services,"120,659",0,"$980,000 ",,"$11,204,456 ","$87,842,592 ","$5,152,367 ","$235,215,273 ",,"$5,798,000 ",$0 ,$0 ,no,no,yes,yes,yes,yes,,,,fresenius,fresenius
"Fresenius Medical Care Monroe, LLC",Fresenius,20200728,grant,"$527,972 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Louisiana,Farmerville,,,,,,0,,publicly traded,,,Germany,healthcare services,dialysis services,"120,659",0,"$980,000 ",,"$11,204,456 ","$87,842,592 ","$5,152,367 ","$235,215,273 ",,"$5,798,000 ",$0 ,$0 ,no,no,yes,yes,yes,yes,,,,fresenius,fresenius
Fresenius Medical Care Nephrology And Internal Medicine Dialysis Cen,Fresenius,20200728,grant,"$537,262 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Indiana,Martinsville,,,,,,0,,publicly traded,,,Germany,healthcare services,dialysis services,"120,659",0,"$980,000 ",,"$11,204,456 ","$87,842,592 ","$5,152,367 ","$235,215,273 ",,"$5,798,000 ",$0 ,$0 ,no,no,yes,yes,yes,yes,,,,fresenius,fresenius
Fresenius Medical Care Northcoast LLC,Fresenius,20200728,grant,"$583,803 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,California,Oceanside,,,,,,0,,publicly traded,,,Germany,healthcare services,dialysis services,"120,659",0,"$980,000 ",,"$11,204,456 ","$87,842,592 ","$5,152,367 ","$235,215,273 ",,"$5,798,000 ",$0 ,$0 ,no,no,yes,yes,yes,yes,,,,fresenius,fresenius
Fresenius Medical Care Nw Indiana LLC,Fresenius,20200728,grant,"$806,580 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Indiana,Portage,,,,,,0,,publicly traded,,,Germany,healthcare services,dialysis services,"120,659",0,"$980,000 ",,"$11,204,456 ","$87,842,592 ","$5,152,367 ","$235,215,273 ",,"$5,798,000 ",$0 ,$0 ,no,no,yes,yes,yes,yes,,,,fresenius,fresenius
"Fresenius Medical Care Of Illinois, LLC",Fresenius,20200728,grant,"$997,576 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Illinois,Steger,,,,,,0,,publicly traded,,,Germany,healthcare services,dialysis services,"120,659",0,"$980,000 ",,"$11,204,456 ","$87,842,592 ","$5,152,367 ","$235,215,273 ",,"$5,798,000 ",$0 ,$0 ,no,no,yes,yes,yes,yes,,,,fresenius,fresenius
"Fresenius Medical Care Orange County, LLC",Fresenius,20200728,grant,"$528,148 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,California,Fullerton,,,,,,0,,publicly traded,,,Germany,healthcare services,dialysis services,"120,659",0,"$980,000 ",,"$11,204,456 ","$87,842,592 ","$5,152,367 ","$235,215,273 ",,"$5,798,000 ",$0 ,$0 ,no,no,yes,yes,yes,yes,,,,fresenius,fresenius
Fresenius Medical Care Quad Cities LLC,Fresenius,20200728,grant,"$516,490 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Iowa,Muscatine,,,,,,0,,publicly traded,,,Germany,healthcare services,dialysis services,"120,659",0,"$980,000 ",,"$11,204,456 ","$87,842,592 ","$5,152,367 ","$235,215,273 ",,"$5,798,000 ",$0 ,$0 ,no,no,yes,yes,yes,yes,,,,fresenius,fresenius
"Fresenius Medical Care Roanoke Valley Dialysis, LLC",Fresenius,20200728,grant,"$864,425 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Virginia,Roanoke,,,,,,0,,publicly traded,,,Germany,healthcare services,dialysis services,"120,659",0,"$980,000 ",,"$11,204,456 ","$87,842,592 ","$5,152,367 ","$235,215,273 ",,"$5,798,000 ",$0 ,$0 ,no,no,yes,yes,yes,yes,,,,fresenius,fresenius
"Fresenius Medical Care San Antonio, LLC",Fresenius,20200728,grant,"$2,280,686 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Texas,San Antonio,,,,,,0,,publicly traded,,,Germany,healthcare services,dialysis services,"120,659",0,"$980,000 ",,"$11,204,456 ","$87,842,592 ","$5,152,367 ","$235,215,273 ",,"$5,798,000 ",$0 ,$0 ,no,no,yes,yes,yes,yes,,,,fresenius,fresenius
"Fresenius Medical Care Southern Delaware, LLC",Fresenius,20200728,grant,"$1,100,953 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Delaware,Millsboro,,,,,,0,,publicly traded,,,Germany,healthcare services,dialysis services,"120,659",0,"$980,000 ",,"$11,204,456 ","$87,842,592 ","$5,152,367 ","$235,215,273 ",,"$5,798,000 ",$0 ,$0 ,no,no,yes,yes,yes,yes,,,,fresenius,fresenius
"Fresenius Medical Care Tulsa, LLC",Fresenius,20200728,grant,"$1,180,243 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Oklahoma,Tulsa,,,,,,0,,publicly traded,,,Germany,healthcare services,dialysis services,"120,659",0,"$980,000 ",,"$11,204,456 ","$87,842,592 ","$5,152,367 ","$235,215,273 ",,"$5,798,000 ",$0 ,$0 ,no,no,yes,yes,yes,yes,,,,fresenius,fresenius
